"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",0.992
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",0.992
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",0.992
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",0.992
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",0.992
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",0.992
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",0.9904
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 0)",0.992
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 1)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 2)",0.992
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 3)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 4)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 5)",1.0
"(((2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0), (0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0), (0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0)), 6)",1.0
